trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000005i,0000000000000000004b,0000000000000000004b,000000000000000000ar,47,000000000000000001ay,0,0,1690
0000000000000000002v,000000000000000000hv,000000000000000000hv,0000000000000000007t,20,00000000000000000154,1,1,1480
00000000000000000007,000000000000000000rg,000000000000000000rg,0000000000000000006r,33,000000000000000002wc,0,0,3756
00000000000000000052,000000000000000000a6,000000000000000000a6,0000000000000000007c,23,0000000000000000014a,1,1,1450
0000000000000000000m,0000000000000000009p,0000000000000000009p,00000000000000000017,54,0000000000000000030y,0,0,3922
00000000000000000069,000000000000000000g1,000000000000000000g1,00000000000000000031,53,000000000000000000yd,1,1,1237
0000000000000000001w,000000000000000000lx,000000000000000000lx,0000000000000000000r,62,0000000000000000029i,0,0,2934
0000000000000000005f,000000000000000000iw,000000000000000000iw,0000000000000000002i,24,000000000000000002az,1,1,2987
0000000000000000000p,0000000000000000002k,0000000000000000002k,0000000000000000008y,61,000000000000000000d6,0,0,474
0000000000000000004p,0000000000000000000s,0000000000000000000s,0000000000000000008c,17,00000000000000000172,1,1,1550
0000000000000000006b,000000000000000000af,000000000000000000af,0000000000000000006d,12,0000000000000000012j,0,0,1387
0000000000000000002c,000000000000000000f6,000000000000000000f6,000000000000000000bv,35,000000000000000001dd,1,1,1777
0000000000000000004m,000000000000000000hs,000000000000000000hs,00000000000000000003,37,00000000000000000137,0,0,1411
00000000000000000061,000000000000000000h3,000000000000000000h3,00000000000000000026,51,000000000000000002gp,1,1,3193
0000000000000000006r,000000000000000000dd,000000000000000000dd,0000000000000000000a,48,000000000000000002h4,0,0,3208
00000000000000000017,00000000000000000064,00000000000000000064,00000000000000000078,27,000000000000000001u2,1,1,2378
00000000000000000031,000000000000000000di,000000000000000000di,0000000000000000005e,63,0000000000000000005o,0,0,204
0000000000000000000r,000000000000000000g7,000000000000000000g7,00000000000000000099,31,000000000000000001kd,1,1,2029
0000000000000000002i,000000000000000000tn,000000000000000000tn,0000000000000000002t,9,000000000000000001xd,0,0,2497
0000000000000000006d,0000000000000000001p,0000000000000000001p,0000000000000000009l,57,00000000000000000216,1,1,2634
00000000000000000003,000000000000000000ie,000000000000000000ie,0000000000000000003x,18,000000000000000001ym,0,0,2542
00000000000000000026,0000000000000000008b,0000000000000000008b,000000000000000000d2,19,000000000000000001xu,1,1,2514
0000000000000000000a,0000000000000000002j,0000000000000000002j,00000000000000000034,26,0000000000000000019e,0,0,1634
00000000000000000078,000000000000000000np,000000000000000000np,00000000000000000011,14,0000000000000000032i,1,1,3978
0000000000000000005e,00000000000000000084,00000000000000000084,000000000000000000ec,32,000000000000000003i5,0,0,4541
0000000000000000002t,000000000000000000mz,000000000000000000mz,0000000000000000008b,16,000000000000000002to,1,1,3660
0000000000000000003x,000000000000000000t0,000000000000000000t0,00000000000000000090,5,00000000000000000171,0,0,1549
00000000000000000034,0000000000000000009k,0000000000000000009k,0000000000000000009s,29,0000000000000000010w,1,1,1328
00000000000000000011,0000000000000000007u,0000000000000000007u,0000000000000000001z,60,000000000000000001y7,0,0,2527
0000000000000000001z,000000000000000000qk,000000000000000000qk,000000000000000000fx,10,0000000000000000009a,1,1,334
00000000000000000063,000000000000000000es,000000000000000000es,00000000000000000063,64,000000000000000001f6,0,0,1842
00000000000000000027,000000000000000000gl,000000000000000000gl,00000000000000000027,38,000000000000000002oy,1,1,3490
00000000000000000010,00000000000000000029,00000000000000000029,00000000000000000010,58,0000000000000000005c,0,0,192
0000000000000000003c,000000000000000000a7,000000000000000000a7,0000000000000000003c,59,0000000000000000010p,1,1,1321
0000000000000000002l,000000000000000000jv,000000000000000000jv,0000000000000000002l,3,000000000000000000pk,0,0,920
0000000000000000005n,000000000000000000tb,000000000000000000tb,000000000000000000b4,15,0000000000000000039x,1,1,4245
0000000000000000006h,000000000000000000qu,000000000000000000qu,0000000000000000008m,56,0000000000000000007s,0,0,280
00000000000000000004,00000000000000000086,00000000000000000086,0000000000000000005n,49,00000000000000000335,1,1,4001
0000000000000000002w,000000000000000000gu,000000000000000000gu,0000000000000000006h,34,000000000000000001vq,0,0,2438
0000000000000000003u,000000000000000000b6,000000000000000000b6,00000000000000000004,30,000000000000000002w0,1,1,3744
00000000000000000058,000000000000000000tq,000000000000000000tq,0000000000000000002w,2,000000000000000000km,0,0,742
00000000000000000053,000000000000000000nn,000000000000000000nn,0000000000000000009b,8,000000000000000002w6,1,1,3750
0000000000000000003p,0000000000000000004u,0000000000000000004u,000000000000000000cc,50,000000000000000000ug,0,0,1096
0000000000000000002z,00000000000000000077,00000000000000000077,000000000000000000cd,41,000000000000000003ke,1,1,4622
0000000000000000001c,000000000000000000qd,000000000000000000qd,000000000000000000d3,42,000000000000000001xp,0,0,2509
0000000000000000006n,00000000000000000056,00000000000000000056,0000000000000000003u,25,000000000000000001h8,1,1,1916
0000000000000000004g,000000000000000000qv,000000000000000000qv,000000000000000000fl,52,000000000000000002af,0,0,2967
0000000000000000003g,0000000000000000001b,0000000000000000001b,000000000000000000cs,55,000000000000000000p3,1,1,903
0000000000000000005h,000000000000000000o3,000000000000000000o3,00000000000000000058,21,000000000000000002i2,0,0,3242
00000000000000000025,000000000000000000mo,000000000000000000mo,00000000000000000053,40,000000000000000000vt,1,1,1145
0000000000000000006q,000000000000000000ep,000000000000000000ep,000000000000000000c0,46,000000000000000002a7,0,0,2959
0000000000000000006m,0000000000000000004h,0000000000000000004h,0000000000000000003p,13,000000000000000003fy,1,1,4462
0000000000000000003q,0000000000000000001d,0000000000000000001d,000000000000000000bz,28,000000000000000002dg,0,0,3076
0000000000000000004y,000000000000000000ci,000000000000000000ci,0000000000000000002z,11,0000000000000000011q,1,1,1358
00000000000000000075,000000000000000000pr,000000000000000000pr,00000000000000000084,7,0000000000000000001u,0,0,66
00000000000000000054,0000000000000000002t,0000000000000000002t,000000000000000000ep,43,00000000000000000306,1,1,3894
0000000000000000003v,0000000000000000001v,0000000000000000001v,000000000000000000bm,39,0000000000000000026a,0,0,2818
0000000000000000003j,000000000000000000lc,000000000000000000lc,0000000000000000001c,65,00000000000000000206,1,1,2598
0000000000000000002f,000000000000000000ki,000000000000000000ki,0000000000000000006n,45,000000000000000002g9,0,0,3177
0000000000000000006s,000000000000000000qj,000000000000000000qj,0000000000000000004g,6,0000000000000000012y,1,1,1402
00000000000000000073,0000000000000000000t,0000000000000000000t,0000000000000000003g,36,0000000000000000021y,0,0,2662
0000000000000000001h,000000000000000000of,000000000000000000of,0000000000000000005h,44,000000000000000000zr,1,1,1287
00000000000000000065,0000000000000000000v,0000000000000000000v,00000000000000000025,4,000000000000000003n0,0,0,4716
0000000000000000001s,0000000000000000007c,0000000000000000007c,0000000000000000007v,22,000000000000000000he,1,1,626
0000000000000000003a,000000000000000000ap,000000000000000000ap,00000000000000000087,47,000000000000000001g2,0,0,1874
00000000000000000015,000000000000000000ht,000000000000000000ht,000000000000000000d7,20,000000000000000000dl,1,1,489
0000000000000000001l,00000000000000000093,00000000000000000093,0000000000000000006q,33,000000000000000000sb,0,0,1019
0000000000000000005a,0000000000000000008s,0000000000000000008s,0000000000000000006m,23,00000000000000000027,1,1,79
0000000000000000000z,000000000000000000qf,000000000000000000qf,0000000000000000003q,54,000000000000000003lh,0,0,4661
0000000000000000000x,0000000000000000003s,0000000000000000003s,000000000000000000cp,53,000000000000000002ru,1,1,3594
00000000000000000032,00000000000000000023,00000000000000000023,0000000000000000004y,62,000000000000000001gr,0,0,1899
00000000000000000038,000000000000000000ot,000000000000000000ot,00000000000000000075,24,000000000000000001ik,1,1,1964
0000000000000000002u,000000000000000000e7,000000000000000000e7,00000000000000000054,61,000000000000000001gv,0,0,1903
0000000000000000003h,0000000000000000003k,0000000000000000003k,0000000000000000007p,17,000000000000000001p4,1,1,2200
00000000000000000067,0000000000000000003f,0000000000000000003f,0000000000000000003v,12,00000000000000000271,0,0,2845
0000000000000000003i,000000000000000000gq,000000000000000000gq,0000000000000000003j,35,000000000000000003hw,1,1,4532
0000000000000000006x,00000000000000000018,00000000000000000018,0000000000000000007n,37,000000000000000002vo,0,0,3732
00000000000000000024,0000000000000000009v,0000000000000000009v,0000000000000000002f,51,0000000000000000000y,1,1,34
0000000000000000005q,000000000000000000pv,000000000000000000pv,0000000000000000006s,48,000000000000000001jq,0,0,2006
0000000000000000000e,000000000000000000nu,000000000000000000nu,00000000000000000082,27,000000000000000001lw,1,1,2084
0000000000000000005z,000000000000000000gb,000000000000000000gb,000000000000000000d9,63,0000000000000000027s,0,0,2872
00000000000000000018,00000000000000000092,00000000000000000092,00000000000000000086,31,000000000000000000c7,1,1,439
0000000000000000003r,000000000000000000sj,000000000000000000sj,00000000000000000073,9,000000000000000000bn,0,0,419
0000000000000000003s,000000000000000000fb,000000000000000000fb,000000000000000000g0,57,000000000000000003mr,1,1,4707
00000000000000000039,000000000000000000gd,000000000000000000gd,000000000000000000db,18,000000000000000002s8,0,0,3608
0000000000000000000f,000000000000000000ca,000000000000000000ca,0000000000000000009m,19,0000000000000000023p,1,1,2725
0000000000000000001e,000000000000000000bk,000000000000000000bk,0000000000000000001h,26,000000000000000000if,0,0,663
0000000000000000000d,0000000000000000009t,0000000000000000009t,000000000000000000a9,14,000000000000000000sk,1,1,1028
0000000000000000004o,000000000000000000ml,000000000000000000ml,000000000000000000e9,32,000000000000000000gy,0,0,610
00000000000000000055,0000000000000000003z,0000000000000000003z,00000000000000000065,16,000000000000000001hi,1,1,1926
00000000000000000045,000000000000000000ek,000000000000000000ek,0000000000000000001s,5,000000000000000002qt,0,0,3557
0000000000000000002e,000000000000000000ov,000000000000000000ov,000000000000000000c7,29,000000000000000002ii,1,1,3258
00000000000000000062,000000000000000000nf,000000000000000000nf,0000000000000000008r,60,000000000000000001m1,0,0,2089
0000000000000000001i,0000000000000000005v,0000000000000000005v,0000000000000000003a,10,000000000000000002fz,1,1,3167
00000000000000000050,000000000000000000f0,000000000000000000f0,00000000000000000015,64,0000000000000000008j,0,0,307
00000000000000000006,000000000000000000ej,000000000000000000ej,0000000000000000001l,38,0000000000000000000w,1,1,32
0000000000000000004c,000000000000000000n8,000000000000000000n8,000000000000000000d5,58,000000000000000001gg,0,0,1888
0000000000000000000k,0000000000000000005y,0000000000000000005y,0000000000000000005a,59,0000000000000000010j,1,1,1315
0000000000000000004j,000000000000000000a2,000000000000000000a2,00000000000000000089,3,000000000000000003bw,0,0,4316
0000000000000000005m,000000000000000000kz,000000000000000000kz,000000000000000000eb,15,000000000000000003g5,1,1,4469
0000000000000000005r,000000000000000000jf,000000000000000000jf,0000000000000000007l,56,000000000000000002ox,0,0,3489
00000000000000000068,000000000000000000cu,000000000000000000cu,0000000000000000000z,49,000000000000000000rb,1,1,983
00000000000000000022,000000000000000000fd,000000000000000000fd,000000000000000000cl,34,000000000000000002vy,0,0,3742
0000000000000000000n,000000000000000000fp,000000000000000000fp,000000000000000000dx,30,000000000000000000hc,1,1,624
0000000000000000003y,000000000000000000bb,000000000000000000bb,0000000000000000000x,2,000000000000000000hd,0,0,625
0000000000000000003t,000000000000000000lq,000000000000000000lq,00000000000000000032,8,00000000000000000362,1,1,4106
0000000000000000004e,0000000000000000006m,0000000000000000006m,00000000000000000038,50,000000000000000001ly,0,0,2086
00000000000000000020,0000000000000000002i,0000000000000000002i,000000000000000000aw,41,000000000000000002b2,1,1,2990
0000000000000000006o,000000000000000000kg,000000000000000000kg,0000000000000000002u,42,000000000000000000pa,0,0,910
00000000000000000056,00000000000000000068,00000000000000000068,0000000000000000009g,25,000000000000000002tj,1,1,3655
00000000000000000008,0000000000000000005b,0000000000000000005b,000000000000000000f2,52,0000000000000000037i,0,0,4158
0000000000000000005s,000000000000000000pg,000000000000000000pg,0000000000000000003h,55,000000000000000002zo,1,1,3876
0000000000000000005l,000000000000000000bu,000000000000000000bu,00000000000000000067,21,00000000000000000294,0,0,2920
00000000000000000051,00000000000000000071,00000000000000000071,000000000000000000bb,40,000000000000000001o1,1,1,2161
00000000000000000035,00000000000000000025,00000000000000000025,000000000000000000do,46,000000000000000002qy,0,0,3562
0000000000000000005v,0000000000000000000f,0000000000000000000f,0000000000000000007a,13,0000000000000000000b,1,1,11
0000000000000000005y,000000000000000000ol,000000000000000000ol,000000000000000000ex,28,000000000000000000i1,0,0,649
0000000000000000001d,000000000000000000dk,000000000000000000dk,0000000000000000003i,11,000000000000000000sh,1,1,1025
0000000000000000002o,000000000000000000gt,000000000000000000gt,0000000000000000006x,7,000000000000000000c1,0,0,433
0000000000000000006w,000000000000000000t8,000000000000000000t8,000000000000000000bo,43,000000000000000000w1,1,1,1153
0000000000000000004a,000000000000000000fq,000000000000000000fq,000000000000000000av,39,000000000000000000lu,0,0,786
0000000000000000004x,000000000000000000dw,000000000000000000dw,00000000000000000024,65,0000000000000000037f,1,1,4155
0000000000000000005p,000000000000000000sm,000000000000000000sm,000000000000000000b0,45,000000000000000002nk,0,0,3440
