route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
000000000000000000cp,00000000000000000064,000000000000000002ia,0000000000000000007h,000000000000000000og,61,000000000000000002ia,0000000000000000002g,30
0000000000000000004y,0000000000000000006g,0000000000000000018x,00000000000000000006,000000000000000000vm,66,0000000000000000018x,000000000000000000jq,8
000000000000000000gg,0000000000000000005o,0000000000000000044c,0000000000000000009u,000000000000000000oh,88,0000000000000000044c,000000000000000000wm,17
00000000000000000075,00000000000000000023,000000000000000003qj,000000000000000000o8,000000000000000000ua,91,000000000000000003qj,000000000000000000kd,18
000000000000000000hg,0000000000000000006y,0000000000000000049x,0000000000000000006q,0000000000000000006s,31,0000000000000000049x,00000000000000000031,25
00000000000000000054,0000000000000000001t,000000000000000003ng,00000000000000000039,000000000000000000em,58,000000000000000003ng,000000000000000000i4,13
0000000000000000007p,00000000000000000048,000000000000000000fu,0000000000000000004t,000000000000000000s5,94,000000000000000000fu,0000000000000000008t,31
0000000000000000003v,0000000000000000000s,000000000000000002s9,0000000000000000005k,0000000000000000007v,54,000000000000000002s9,000000000000000000um,15
000000000000000000gb,0000000000000000005j,0000000000000000025c,000000000000000000bg,0000000000000000006y,57,0000000000000000025c,000000000000000000sl,4
0000000000000000003j,0000000000000000003l,00000000000000000374,000000000000000000eq,000000000000000000x8,50,00000000000000000374,000000000000000000il,28
0000000000000000007n,00000000000000000029,000000000000000003c8,000000000000000000yp,000000000000000000eb,62,000000000000000003c8,000000000000000000wq,9
0000000000000000002f,0000000000000000002g,000000000000000003zt,000000000000000000hx,000000000000000000a4,37,000000000000000003zt,0000000000000000000p,37
0000000000000000006s,0000000000000000005d,0000000000000000041d,000000000000000000j0,000000000000000000wg,6,0000000000000000041d,0000000000000000014z,2
00000000000000000082,00000000000000000009,000000000000000002kl,00000000000000000094,000000000000000000nr,21,000000000000000002kl,000000000000000000ok,14
000000000000000000d9,0000000000000000006i,0000000000000000034s,000000000000000000qy,000000000000000000be,67,0000000000000000034s,00000000000000000133,48
00000000000000000086,0000000000000000000u,000000000000000002ao,000000000000000000yi,000000000000000000ex,24,000000000000000002ao,000000000000000000on,33
000000000000000000g5,0000000000000000002s,0000000000000000047t,000000000000000000ai,000000000000000000vc,83,0000000000000000047t,000000000000000000m9,29
00000000000000000073,00000000000000000001,000000000000000001pf,00000000000000000001,000000000000000000m2,42,000000000000000001pf,00000000000000000015,1
000000000000000000g0,0000000000000000000q,0000000000000000009y,0000000000000000001n,00000000000000000090,26,0000000000000000009y,000000000000000000gx,7
000000000000000000db,00000000000000000033,000000000000000000us,000000000000000000dz,000000000000000000d5,89,000000000000000000us,000000000000000000n4,49
0000000000000000009m,00000000000000000037,00000000000000000442,000000000000000000os,000000000000000000wo,2,00000000000000000442,000000000000000000i3,40
0000000000000000001h,0000000000000000001b,000000000000000003a5,00000000000000000099,000000000000000000m1,77,000000000000000003a5,000000000000000000jm,41
000000000000000000a9,0000000000000000005x,000000000000000000kw,000000000000000000gv,000000000000000000uz,9,000000000000000000kw,0000000000000000007y,24
000000000000000000e9,0000000000000000004s,000000000000000003ck,000000000000000000i2,000000000000000000cl,36,000000000000000003ck,000000000000000000t4,20
00000000000000000065,0000000000000000006l,000000000000000004jh,000000000000000000to,000000000000000000wv,70,000000000000000004jh,000000000000000000yr,39
0000000000000000001s,00000000000000000030,0000000000000000011o,00000000000000000036,000000000000000000jc,78,0000000000000000011o,000000000000000000bq,45
000000000000000000gn,0000000000000000005b,0000000000000000015i,000000000000000000mk,000000000000000000ss,35,0000000000000000015i,000000000000000000u0,12
000000000000000000c7,00000000000000000021,00000000000000000188,000000000000000000ud,000000000000000000u2,92,00000000000000000188,0000000000000000017r,27
0000000000000000008r,0000000000000000000c,000000000000000002zd,000000000000000000tm,000000000000000000s7,3,000000000000000002zd,000000000000000000xh,10
0000000000000000003a,00000000000000000014,000000000000000003ld,000000000000000000o4,000000000000000000ko,47,000000000000000003ld,000000000000000000t2,6
00000000000000000015,0000000000000000000v,000000000000000003j2,000000000000000000wp,0000000000000000007p,76,000000000000000003j2,000000000000000000bw,42
0000000000000000001l,00000000000000000044,000000000000000000ql,000000000000000000lh,00000000000000000058,86,000000000000000000ql,000000000000000000k4,38
000000000000000000d5,0000000000000000004d,000000000000000004yk,0000000000000000005r,000000000000000000u5,52,000000000000000004yk,000000000000000000an,44
0000000000000000005a,0000000000000000001a,00000000000000000060,0000000000000000001r,0000000000000000009f,63,00000000000000000060,000000000000000000v3,5
00000000000000000089,00000000000000000057,00000000000000000241,000000000000000000qt,000000000000000000b2,40,00000000000000000241,000000000000000000al,35
000000000000000000eb,0000000000000000001p,00000000000000000123,000000000000000000pm,0000000000000000001i,56,00000000000000000123,000000000000000000rd,43
0000000000000000007l,0000000000000000006t,000000000000000000n5,0000000000000000004y,000000000000000000t9,34,000000000000000000n5,0000000000000000015y,3
0000000000000000000z,00000000000000000040,000000000000000000sr,000000000000000000dr,000000000000000000hw,32,000000000000000000sr,0000000000000000012u,21
000000000000000000cl,0000000000000000006f,000000000000000000sf,0000000000000000000j,0000000000000000005g,75,000000000000000000sf,000000000000000000po,46
000000000000000000dx,0000000000000000000g,0000000000000000008r,000000000000000000v5,000000000000000000b8,13,0000000000000000008r,000000000000000000d7,19
0000000000000000000x,0000000000000000006a,000000000000000004fs,000000000000000000e4,0000000000000000007g,43,000000000000000004fs,0000000000000000007j,32
00000000000000000032,0000000000000000000t,000000000000000002tf,000000000000000000y8,000000000000000000v6,14,000000000000000002tf,000000000000000000uq,22
00000000000000000038,0000000000000000004f,00000000000000000426,00000000000000000073,00000000000000000038,49,00000000000000000426,0000000000000000007t,23
000000000000000000ho,0000000000000000002q,0000000000000000006p,0000000000000000007q,000000000000000000hn,12,0000000000000000006p,000000000000000000ve,16
000000000000000000aw,0000000000000000002d,00000000000000000390,000000000000000000i9,0000000000000000003g,85,00000000000000000390,000000000000000000ln,11
0000000000000000002u,0000000000000000005c,000000000000000001bp,000000000000000000kx,000000000000000000tc,53,000000000000000001bp,000000000000000000yl,34
000000000000000000hm,0000000000000000003f,000000000000000000y9,0000000000000000006o,000000000000000000m5,5,000000000000000000y9,000000000000000000mm,36
0000000000000000009g,0000000000000000004r,0000000000000000022y,000000000000000000vy,000000000000000000wj,19,0000000000000000022y,00000000000000000175,50
000000000000000000f2,0000000000000000002x,000000000000000003zo,0000000000000000009q,000000000000000000g2,73,000000000000000003zo,0000000000000000017g,47
0000000000000000003h,0000000000000000000j,000000000000000003t6,000000000000000000ho,000000000000000000gz,22,000000000000000003t6,000000000000000000d8,26
00000000000000000067,0000000000000000002r,000000000000000000vn,000000000000000000k1,00000000000000000009,71,000000000000000000vn,00000000000000000050,30
000000000000000000bb,0000000000000000002j,000000000000000001lz,000000000000000000li,000000000000000000er,7,000000000000000001lz,000000000000000000h1,8
000000000000000000do,00000000000000000047,000000000000000002cp,000000000000000000xj,000000000000000000a3,48,000000000000000002cp,000000000000000000d9,17
000000000000000000hj,0000000000000000004n,000000000000000004qt,000000000000000000wc,000000000000000000bv,95,000000000000000004qt,000000000000000000o9,18
0000000000000000007a,0000000000000000000b,000000000000000001yj,000000000000000000x9,000000000000000000f4,16,000000000000000001yj,0000000000000000014w,25
000000000000000000ex,0000000000000000006p,000000000000000001lq,000000000000000000fy,0000000000000000008c,81,000000000000000001lq,000000000000000000cg,13
0000000000000000003i,0000000000000000005w,000000000000000001xy,000000000000000000wy,000000000000000000gp,20,000000000000000001xy,000000000000000000am,31
0000000000000000006x,0000000000000000000y,000000000000000001zk,000000000000000000vk,000000000000000000h6,69,000000000000000001zk,0000000000000000012n,15
000000000000000000bo,0000000000000000004k,000000000000000001g7,000000000000000000s1,000000000000000000m3,65,000000000000000001g7,000000000000000000vj,4
000000000000000000av,0000000000000000006c,000000000000000000ls,000000000000000000a1,000000000000000000hp,74,000000000000000000ls,000000000000000000no,28
00000000000000000024,0000000000000000004z,000000000000000004t0,00000000000000000014,000000000000000000e8,64,000000000000000004t0,0000000000000000006h,9
000000000000000000b0,00000000000000000016,000000000000000003h6,0000000000000000002y,00000000000000000057,27,000000000000000003h6,000000000000000000e2,37
0000000000000000005q,0000000000000000002b,000000000000000004dk,000000000000000000lo,000000000000000000si,80,000000000000000004dk,0000000000000000004a,2
0000000000000000008n,0000000000000000003w,000000000000000003ep,0000000000000000003l,000000000000000000do,87,000000000000000003ep,000000000000000000rp,14
0000000000000000000e,0000000000000000003o,000000000000000000bp,0000000000000000005e,000000000000000000o7,8,000000000000000000bp,000000000000000000st,48
000000000000000000a4,00000000000000000019,000000000000000003q1,000000000000000000va,000000000000000000ga,29,000000000000000003q1,000000000000000000vp,33
000000000000000000an,0000000000000000004h,000000000000000003gf,000000000000000000nd,0000000000000000004w,99,000000000000000003gf,000000000000000000yn,29
000000000000000000gs,00000000000000000046,0000000000000000035b,000000000000000000oz,000000000000000000ah,0,0000000000000000035b,00000000000000000111,1
000000000000000000ft,00000000000000000013,000000000000000000dp,000000000000000000qp,000000000000000000b7,25,000000000000000000dp,0000000000000000011d,7
0000000000000000005z,00000000000000000005,000000000000000003t4,000000000000000000w6,000000000000000000fr,46,000000000000000003t4,0000000000000000016f,49
000000000000000000f5,0000000000000000003m,000000000000000000sd,0000000000000000008a,00000000000000000062,72,000000000000000000sd,0000000000000000000u,40
00000000000000000018,0000000000000000002p,0000000000000000005h,0000000000000000003m,000000000000000000hm,11,0000000000000000005h,000000000000000000r4,41
0000000000000000003r,0000000000000000006j,0000000000000000018w,000000000000000000gi,0000000000000000001e,39,0000000000000000018w,0000000000000000016z,24
000000000000000000df,0000000000000000001k,0000000000000000042p,000000000000000000op,0000000000000000002v,30,0000000000000000042p,000000000000000000xm,20
000000000000000000ci,0000000000000000004i,0000000000000000011u,000000000000000000jr,000000000000000000r3,45,0000000000000000011u,00000000000000000119,39
000000000000000000gp,0000000000000000004w,0000000000000000008e,000000000000000000l4,0000000000000000004r,60,0000000000000000008e,000000000000000000g9,45
000000000000000000dn,0000000000000000000i,000000000000000000en,0000000000000000008i,0000000000000000002a,15,000000000000000000en,000000000000000000vg,12
0000000000000000003s,0000000000000000001o,000000000000000000ts,000000000000000000dx,000000000000000000u1,28,000000000000000000ts,000000000000000000o1,27
000000000000000000e5,0000000000000000005k,000000000000000002h2,00000000000000000080,00000000000000000095,97,000000000000000002h2,000000000000000000rs,10
00000000000000000039,0000000000000000004b,000000000000000001rd,0000000000000000005d,000000000000000000fw,84,000000000000000001rd,0000000000000000014g,6
0000000000000000000f,00000000000000000002,000000000000000003go,000000000000000000bo,000000000000000000tt,18,000000000000000003go,0000000000000000003y,42
000000000000000000au,0000000000000000001g,000000000000000003k2,000000000000000000rq,000000000000000000vv,98,000000000000000003k2,000000000000000000sx,38
0000000000000000001e,00000000000000000066,000000000000000001e1,000000000000000000ux,000000000000000000ng,90,000000000000000001e1,00000000000000000129,44
