trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
00000000000000000073,000000000000000000er,000000000000000000er,000000000000000000mj,95,0000000000000000035b,0,0,4079
0000000000000000009m,0000000000000000010c,0000000000000000010c,0000000000000000009p,53,000000000000000000dp,1,1,493
0000000000000000001h,000000000000000000zy,000000000000000000zy,000000000000000000mz,62,000000000000000003t4,2,2,4936
000000000000000000a9,000000000000000000z4,000000000000000000z4,0000000000000000008p,24,000000000000000000sd,0,0,1021
00000000000000000065,000000000000000000a3,000000000000000000a3,0000000000000000001u,61,0000000000000000005h,1,1,197
0000000000000000001s,0000000000000000012z,0000000000000000012z,000000000000000000jn,17,0000000000000000018w,2,2,1616
0000000000000000008r,000000000000000000bv,000000000000000000bv,00000000000000000064,12,0000000000000000042p,0,0,5281
0000000000000000003a,000000000000000000f4,000000000000000000f4,000000000000000000ir,78,0000000000000000011u,1,1,1362
00000000000000000015,0000000000000000008c,0000000000000000008c,000000000000000000b1,35,0000000000000000008e,2,2,302
0000000000000000001l,000000000000000000gp,000000000000000000gp,0000000000000000006g,37,000000000000000000en,0,0,527
0000000000000000005a,000000000000000000h6,000000000000000000h6,000000000000000000c5,51,000000000000000000ts,1,1,1072
00000000000000000089,000000000000000000m3,000000000000000000m3,0000000000000000007b,48,000000000000000002h2,2,2,3206
0000000000000000007l,000000000000000000hp,000000000000000000hp,000000000000000000ls,27,000000000000000001rd,0,0,2281
0000000000000000000z,000000000000000000e8,000000000000000000e8,0000000000000000005o,82,000000000000000003go,1,1,4488
0000000000000000000x,00000000000000000057,00000000000000000057,00000000000000000077,63,000000000000000003k2,2,2,4610
00000000000000000032,000000000000000000si,000000000000000000si,000000000000000000iw,31,000000000000000001e1,0,0,1801
00000000000000000038,000000000000000000do,000000000000000000do,000000000000000000en,9,000000000000000004rx,1,1,6189
0000000000000000002u,0000000000000000014f,0000000000000000014f,000000000000000000g9,57,000000000000000003s3,2,2,4899
0000000000000000009g,0000000000000000010h,0000000000000000010h,00000000000000000023,90,0000000000000000015f,0,0,1491
0000000000000000003h,000000000000000000o7,000000000000000000o7,0000000000000000006y,18,0000000000000000051t,1,1,6545
00000000000000000067,0000000000000000011m,0000000000000000011m,000000000000000000ce,19,000000000000000004jl,2,2,5889
0000000000000000007a,000000000000000000ga,000000000000000000ga,000000000000000000dt,26,0000000000000000042h,0,0,5273
0000000000000000003i,0000000000000000004w,0000000000000000004w,000000000000000000mm,75,000000000000000000oq,1,1,890
0000000000000000006x,000000000000000000ah,000000000000000000ah,0000000000000000009z,14,000000000000000001wr,2,2,2475
00000000000000000024,0000000000000000013g,0000000000000000013g,00000000000000000071,92,000000000000000004kn,0,0,5927
0000000000000000005q,000000000000000000b7,000000000000000000b7,000000000000000000ek,32,0000000000000000002n,1,1,95
0000000000000000008n,000000000000000000fr,000000000000000000fr,000000000000000000e3,16,000000000000000004bp,2,2,5605
0000000000000000000e,0000000000000000014q,0000000000000000014q,0000000000000000001t,5,000000000000000000cw,0,0,464
000000000000000000a4,00000000000000000062,00000000000000000062,000000000000000000ix,29,0000000000000000034p,1,1,4057
000000000000000000an,00000000000000000108,00000000000000000108,000000000000000000fd,96,000000000000000001yk,2,2,2540
0000000000000000005z,000000000000000000hm,000000000000000000hm,00000000000000000070,60,000000000000000004af,0,0,5559
00000000000000000018,00000000000000000116,00000000000000000116,000000000000000000du,10,000000000000000002hr,1,1,3231
0000000000000000003r,0000000000000000001e,0000000000000000001e,000000000000000000nc,64,000000000000000000ds,2,2,496
0000000000000000003s,0000000000000000002v,0000000000000000002v,000000000000000000i3,38,00000000000000000458,0,0,5372
00000000000000000039,000000000000000000r3,000000000000000000r3,000000000000000000lq,58,0000000000000000056z,1,1,6731
0000000000000000000f,0000000000000000018i,0000000000000000018i,00000000000000000048,97,000000000000000005ag,2,2,6856
000000000000000000au,0000000000000000004r,0000000000000000004r,000000000000000000nf,67,0000000000000000039c,0,0,4224
0000000000000000001e,0000000000000000002a,0000000000000000002a,000000000000000000k9,59,000000000000000002o5,1,1,3461
00000000000000000083,000000000000000000xu,000000000000000000xu,000000000000000000m0,3,0000000000000000034r,2,2,4059
0000000000000000000d,0000000000000000018f,0000000000000000018f,000000000000000000bg,15,0000000000000000006a,0,0,226
0000000000000000009e,00000000000000000106,00000000000000000106,000000000000000000ha,81,000000000000000002kf,1,1,3327
0000000000000000004o,000000000000000000u1,000000000000000000u1,0000000000000000000s,56,000000000000000004r4,2,2,6160
00000000000000000098,00000000000000000095,00000000000000000095,000000000000000000k8,83,000000000000000002gk,0,0,3188
00000000000000000055,00000000000000000138,00000000000000000138,000000000000000000la,70,0000000000000000006x,1,1,249
0000000000000000009v,000000000000000000fw,000000000000000000fw,000000000000000000kp,80,000000000000000003m4,2,2,4684
00000000000000000045,000000000000000000tt,000000000000000000tt,0000000000000000005j,49,000000000000000004rb,0,0,6167
0000000000000000002e,000000000000000000vv,000000000000000000vv,0000000000000000003l,34,000000000000000002s1,1,1,3601
00000000000000000062,000000000000000000ng,000000000000000000ng,00000000000000000093,30,000000000000000001s8,2,2,2312
0000000000000000001i,000000000000000000vb,000000000000000000vb,000000000000000000by,2,000000000000000004vh,0,0,6317
00000000000000000050,0000000000000000009j,0000000000000000009j,00000000000000000029,8,000000000000000001vw,1,1,2444
00000000000000000006,00000000000000000067,00000000000000000067,0000000000000000002g,50,0000000000000000035u,2,2,4098
0000000000000000004c,0000000000000000010b,0000000000000000010b,0000000000000000007i,41,0000000000000000018u,0,0,1614
0000000000000000000k,000000000000000000jn,000000000000000000jn,0000000000000000005d,79,000000000000000003zf,1,1,5163
000000000000000000as,0000000000000000012f,0000000000000000012f,0000000000000000008j,42,000000000000000003ef,2,2,4407
0000000000000000004j,0000000000000000016t,0000000000000000016t,000000000000000000j3,86,00000000000000000010,0,0,36
0000000000000000005m,000000000000000000ns,000000000000000000ns,000000000000000000jp,91,000000000000000001n0,1,1,2124
0000000000000000005r,000000000000000000d1,000000000000000000d1,0000000000000000007k,25,0000000000000000041c,2,2,5232
0000000000000000009d,00000000000000000148,00000000000000000148,00000000000000000009,68,000000000000000000zf,0,0,1275
0000000000000000007u,000000000000000000la,000000000000000000la,0000000000000000006i,66,000000000000000003zs,1,1,5176
0000000000000000007h,0000000000000000007f,0000000000000000007f,0000000000000000000u,52,000000000000000003zq,2,2,5174
00000000000000000068,000000000000000000l6,000000000000000000l6,000000000000000000lo,55,000000000000000003wg,0,0,5056
00000000000000000022,000000000000000000ij,000000000000000000ij,0000000000000000002s,76,0000000000000000014c,1,1,1452
0000000000000000000n,0000000000000000005n,0000000000000000005n,000000000000000000g6,21,000000000000000004bw,2,2,5612
0000000000000000003y,000000000000000000jt,000000000000000000jt,000000000000000000kt,40,000000000000000000od,0,0,877
0000000000000000003t,00000000000000000061,00000000000000000061,0000000000000000008f,72,000000000000000001bg,1,1,1708
00000000000000000081,000000000000000000qe,000000000000000000qe,000000000000000000mn,94,000000000000000000ji,2,2,702
0000000000000000004e,000000000000000000f2,000000000000000000f2,00000000000000000001,46,0000000000000000012m,0,0,1390
00000000000000000020,000000000000000000bl,000000000000000000bl,0000000000000000000q,13,000000000000000001ia,1,1,1954
0000000000000000006o,000000000000000000fm,000000000000000000fm,000000000000000000is,85,0000000000000000040p,2,2,5209
00000000000000000056,0000000000000000017a,0000000000000000017a,000000000000000000br,84,000000000000000000ny,0,0,862
000000000000000000ap,000000000000000000qg,000000000000000000qg,000000000000000000b5,77,000000000000000000mv,1,1,823
00000000000000000008,0000000000000000018b,0000000000000000018b,0000000000000000009c,28,0000000000000000027h,2,2,2861
0000000000000000005s,000000000000000000a0,000000000000000000a0,000000000000000000ig,89,000000000000000001og,0,0,2176
000000000000000000a3,000000000000000000y2,000000000000000000y2,00000000000000000033,11,000000000000000001m3,1,1,2091
0000000000000000009x,000000000000000000el,000000000000000000el,000000000000000000aa,71,000000000000000002j9,2,2,3285
0000000000000000005l,000000000000000000qi,000000000000000000qi,000000000000000000ez,87,000000000000000002ua,0,0,3682
00000000000000000051,000000000000000000w9,000000000000000000w9,00000000000000000037,74,000000000000000005gz,1,1,7091
0000000000000000007f,000000000000000000ow,000000000000000000ow,0000000000000000001b,7,0000000000000000050t,2,2,6509
0000000000000000007o,000000000000000000nx,000000000000000000nx,0000000000000000005x,43,000000000000000002wl,0,0,3765
00000000000000000035,000000000000000000l8,000000000000000000l8,000000000000000000dp,93,000000000000000001j1,1,1,1981
000000000000000000ag,000000000000000000ad,000000000000000000ad,000000000000000000jq,39,0000000000000000058y,2,2,6802
000000000000000000a6,0000000000000000003j,0000000000000000003j,0000000000000000008a,65,000000000000000000su,0,0,1038
0000000000000000005v,000000000000000000cy,000000000000000000cy,000000000000000000j1,45,000000000000000000xc,1,1,1200
000000000000000000a7,000000000000000000s4,000000000000000000s4,000000000000000000i9,6,000000000000000000kv,2,2,751
0000000000000000007e,0000000000000000008k,0000000000000000008k,0000000000000000004s,36,000000000000000003ax,0,0,4281
0000000000000000005y,0000000000000000012v,0000000000000000012v,000000000000000000c4,44,000000000000000001us,1,1,2404
000000000000000000ah,000000000000000000bj,000000000000000000bj,0000000000000000006l,88,000000000000000001ca,2,2,1738
0000000000000000001d,0000000000000000001o,0000000000000000001o,00000000000000000030,4,000000000000000001wo,0,0,2472
0000000000000000007d,0000000000000000004f,0000000000000000004f,000000000000000000ly,22,000000000000000004fq,1,1,5750
0000000000000000002o,000000000000000000wi,000000000000000000wi,000000000000000000a0,47,000000000000000001cm,2,2,1750
0000000000000000008w,00000000000000000083,00000000000000000083,0000000000000000007r,20,000000000000000002gc,0,0,3180
0000000000000000006w,000000000000000000in,000000000000000000in,0000000000000000005b,33,000000000000000001f2,1,1,1838
0000000000000000004a,000000000000000000pb,000000000000000000pb,00000000000000000021,23,000000000000000002s5,2,2,3605
0000000000000000004x,0000000000000000007w,0000000000000000007w,000000000000000000gx,54,000000000000000001ys,0,0,2548
0000000000000000005p,000000000000000000rt,000000000000000000rt,000000000000000000jf,69,0000000000000000006b,1,1,227
0000000000000000007x,000000000000000000fv,000000000000000000fv,0000000000000000000c,73,000000000000000002m2,2,2,3386
0000000000000000009n,00000000000000000151,00000000000000000151,0000000000000000008o,95,000000000000000005aa,0,0,6850
0000000000000000007g,000000000000000000e5,000000000000000000e5,00000000000000000014,53,000000000000000002zi,1,1,3870
0000000000000000009w,0000000000000000000a,0000000000000000000a,0000000000000000000v,62,000000000000000001kw,2,2,2048
0000000000000000004v,000000000000000000ge,000000000000000000ge,000000000000000000me,24,000000000000000000ks,0,0,748
0000000000000000006v,000000000000000000cf,000000000000000000cf,000000000000000000lk,61,00000000000000000360,1,1,4104
000000000000000000a8,0000000000000000005f,0000000000000000005f,0000000000000000008z,17,000000000000000001io,2,2,1968
0000000000000000007q,0000000000000000015m,0000000000000000015m,00000000000000000092,12,000000000000000004nn,0,0,6035
0000000000000000004l,000000000000000000or,000000000000000000or,000000000000000000b8,78,000000000000000004ho,1,1,5820
00000000000000000072,0000000000000000018e,0000000000000000018e,000000000000000000bi,35,000000000000000002fa,2,2,3142
0000000000000000004u,000000000000000000h7,000000000000000000h7,000000000000000000iq,37,0000000000000000041w,0,0,5252
00000000000000000049,000000000000000000ip,000000000000000000ip,000000000000000000ab,51,000000000000000004m9,1,1,5985
0000000000000000003z,000000000000000000tv,000000000000000000tv,000000000000000000fp,48,0000000000000000027q,2,2,2870
0000000000000000002y,000000000000000000vo,000000000000000000vo,000000000000000000fo,27,000000000000000002os,0,0,3484
0000000000000000000h,0000000000000000009n,0000000000000000009n,000000000000000000ey,82,0000000000000000046g,1,1,5416
0000000000000000003k,000000000000000000cr,000000000000000000cr,000000000000000000cg,63,000000000000000003j7,2,2,4579
0000000000000000008d,000000000000000000pn,000000000000000000pn,000000000000000000f9,31,0000000000000000020a,0,0,2602
00000000000000000059,000000000000000000jw,000000000000000000jw,00000000000000000044,9,000000000000000002mt,1,1,3413
0000000000000000006k,000000000000000000i5,000000000000000000i5,000000000000000000mt,57,000000000000000000y3,2,2,1227
0000000000000000002a,0000000000000000015s,0000000000000000015s,0000000000000000004d,90,000000000000000001t4,0,0,2344
00000000000000000036,000000000000000000c0,000000000000000000c0,0000000000000000001a,18,000000000000000002wf,1,1,3759
000000000000000000ak,000000000000000000hi,000000000000000000hi,00000000000000000057,19,00000000000000000197,2,2,1627
0000000000000000008l,0000000000000000015l,0000000000000000015l,000000000000000000my,26,000000000000000004kq,0,0,5930
0000000000000000000l,000000000000000000ed,000000000000000000ed,0000000000000000007z,75,0000000000000000049y,1,1,5542
0000000000000000001y,000000000000000000de,000000000000000000de,000000000000000000b3,14,0000000000000000057m,2,2,6754
0000000000000000009p,0000000000000000009d,0000000000000000009d,0000000000000000007w,92,0000000000000000039j,0,0,4231
0000000000000000008p,0000000000000000017k,0000000000000000017k,0000000000000000008x,32,000000000000000000jk,1,1,704
0000000000000000001u,00000000000000000115,00000000000000000115,0000000000000000007m,16,0000000000000000015w,2,2,1508
