route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000006t,0000000000000000002s,000000000000000001j5,0000000000000000003o,0000000000000000008u,15,000000000000000001j5,00000000000000000066,14
00000000000000000040,00000000000000000001,000000000000000001ni,000000000000000000b9,0000000000000000005g,10,000000000000000001ni,0000000000000000001x,1
0000000000000000006f,0000000000000000000q,000000000000000000u7,000000000000000000c8,0000000000000000001f,33,000000000000000000u7,0000000000000000006e,7
0000000000000000000g,0000000000000000001b,000000000000000000xd,0000000000000000009h,0000000000000000008t,35,000000000000000000xd,0000000000000000002m,20
0000000000000000006a,00000000000000000021,000000000000000000mi,000000000000000000cw,0000000000000000004q,25,000000000000000000mi,000000000000000000bu,12
0000000000000000000t,0000000000000000000c,000000000000000000ha,000000000000000000bc,000000000000000000ao,29,000000000000000000ha,000000000000000000bf,10
0000000000000000004f,00000000000000000014,00000000000000000178,0000000000000000009r,0000000000000000007j,7,00000000000000000178,000000000000000000gk,6
0000000000000000002q,0000000000000000000v,000000000000000001cd,00000000000000000019,0000000000000000006u,16,000000000000000001cd,000000000000000000a1,5
0000000000000000002d,0000000000000000001a,000000000000000000yu,0000000000000000004h,0000000000000000009i,17,000000000000000000yu,0000000000000000008h,3
0000000000000000005c,0000000000000000001p,000000000000000001my,00000000000000000046,0000000000000000003n,24,000000000000000001my,0000000000000000009k,19
0000000000000000003f,0000000000000000000g,00000000000000000164,000000000000000000dw,000000000000000000aj,12,00000000000000000164,000000000000000000d6,16
0000000000000000004r,0000000000000000000t,0000000000000000008x,00000000000000000013,0000000000000000001r,30,0000000000000000008x,00000000000000000060,11
0000000000000000002x,0000000000000000002q,000000000000000000f3,00000000000000000005,0000000000000000005u,14,000000000000000000f3,000000000000000000fv,8
0000000000000000000j,0000000000000000002d,000000000000000001k0,0000000000000000003m,000000000000000000bj,3,000000000000000001k0,000000000000000000fi,17
0000000000000000002r,0000000000000000000j,000000000000000001br,0000000000000000009t,00000000000000000012,27,000000000000000001br,000000000000000000am,18
0000000000000000002j,0000000000000000002r,0000000000000000011j,0000000000000000002p,000000000000000000cv,8,0000000000000000011j,00000000000000000042,13
00000000000000000047,0000000000000000002j,000000000000000001gf,00000000000000000085,0000000000000000005i,36,000000000000000001gf,0000000000000000005t,15
0000000000000000004n,0000000000000000000b,000000000000000000yw,0000000000000000008g,0000000000000000002v,1,000000000000000000yw,000000000000000000at,4
0000000000000000000b,0000000000000000000y,0000000000000000015p,000000000000000000ch,00000000000000000007,13,0000000000000000015p,0000000000000000000o,9
0000000000000000006p,00000000000000000016,0000000000000000010v,0000000000000000006j,00000000000000000052,32,0000000000000000010v,000000000000000000hc,2
0000000000000000005w,0000000000000000002b,0000000000000000002w,0000000000000000001k,0000000000000000008e,28,0000000000000000002w,00000000000000000028,14
0000000000000000000y,00000000000000000019,000000000000000001d8,000000000000000000cf,0000000000000000009a,0,000000000000000001d8,0000000000000000001q,1
00000000000000000074,00000000000000000013,000000000000000001r9,000000000000000000dd,0000000000000000000m,6,000000000000000001r9,000000000000000000gr,7
0000000000000000006z,00000000000000000005,000000000000000000j9,000000000000000000b2,00000000000000000069,39,000000000000000000j9,000000000000000000f3,20
0000000000000000004k,0000000000000000002p,000000000000000000nv,00000000000000000076,00000000000000000095,23,000000000000000000nv,0000000000000000009f,12
0000000000000000006c,0000000000000000001k,000000000000000000hy,0000000000000000004i,000000000000000000bs,19,000000000000000000hy,0000000000000000003d,10
0000000000000000004z,0000000000000000000i,000000000000000001kc,0000000000000000004w,0000000000000000001w,38,000000000000000001kc,0000000000000000003b,6
00000000000000000016,0000000000000000001o,000000000000000001dc,000000000000000000aq,0000000000000000005f,11,000000000000000001dc,0000000000000000001v,5
0000000000000000002b,00000000000000000002,000000000000000001cc,000000000000000000a5,0000000000000000000p,26,000000000000000001cc,0000000000000000002h,3
0000000000000000003w,0000000000000000001g,000000000000000001zy,000000000000000000bd,00000000000000000094,9,000000000000000001zy,00000000000000000088,19
0000000000000000003o,0000000000000000001x,0000000000000000017z,0000000000000000000i,000000000000000000co,5,0000000000000000017z,000000000000000000hl,16
00000000000000000019,0000000000000000002m,000000000000000001fo,000000000000000000d0,0000000000000000004p,37,000000000000000001fo,0000000000000000008q,11
0000000000000000004h,0000000000000000000o,0000000000000000003n,0000000000000000001o,0000000000000000009y,4,0000000000000000003n,0000000000000000002k,8
00000000000000000046,00000000000000000028,000000000000000000d2,0000000000000000005k,0000000000000000006b,34,000000000000000000d2,000000000000000000ae,17
00000000000000000013,0000000000000000001q,000000000000000000gw,0000000000000000004b,0000000000000000002c,2,000000000000000000gw,000000000000000000fy,18
00000000000000000005,0000000000000000001v,000000000000000001i4,000000000000000000dl,0000000000000000004m,20,000000000000000001i4,000000000000000000fs,13
0000000000000000003m,0000000000000000002h,000000000000000000rn,00000000000000000002,0000000000000000007s,18,000000000000000000rn,000000000000000000f8,15
0000000000000000002p,0000000000000000002k,000000000000000000wl,0000000000000000001g,00000000000000000061,31,000000000000000000wl,0000000000000000003e,4
0000000000000000006j,0000000000000000000w,0000000000000000009x,0000000000000000009j,000000000000000000ar,21,0000000000000000009x,00000000000000000041,9
0000000000000000001k,0000000000000000001n,000000000000000000t5,0000000000000000008v,0000000000000000007t,22,000000000000000000t5,00000000000000000043,2
00000000000000000076,0000000000000000002n,000000000000000001fd,00000000000000000066,0000000000000000006r,15,000000000000000001fd,000000000000000000dm,14
0000000000000000004i,0000000000000000001j,000000000000000001fw,0000000000000000001x,0000000000000000007c,10,000000000000000001fw,000000000000000000hk,1
0000000000000000004w,0000000000000000001m,0000000000000000003r,0000000000000000006e,00000000000000000017,33,0000000000000000003r,00000000000000000080,7
0000000000000000000i,0000000000000000001f,000000000000000001ie,0000000000000000002m,00000000000000000031,35,000000000000000001ie,000000000000000000bt,20
0000000000000000001o,0000000000000000001r,000000000000000000sn,000000000000000000bu,0000000000000000000r,25,000000000000000000sn,0000000000000000004t,12
0000000000000000005k,00000000000000000012,000000000000000000lv,000000000000000000bf,0000000000000000002i,29,000000000000000000lv,000000000000000000cu,10
0000000000000000004b,00000000000000000007,0000000000000000005t,000000000000000000a1,0000000000000000008y,7,0000000000000000005t,000000000000000000er,6
00000000000000000002,0000000000000000000m,000000000000000001sk,0000000000000000008h,0000000000000000008c,16,000000000000000001sk,000000000000000000h3,5
0000000000000000001g,0000000000000000001w,000000000000000000uo,0000000000000000009k,0000000000000000006d,17,000000000000000000uo,0000000000000000000w,3
00000000000000000066,0000000000000000000p,0000000000000000009c,000000000000000000d6,000000000000000000bv,24,0000000000000000009c,000000000000000000cb,19
0000000000000000001x,0000000000000000002c,000000000000000001gl,00000000000000000060,00000000000000000003,12,000000000000000001gl,000000000000000000bn,16
0000000000000000006e,00000000000000000017,0000000000000000018q,000000000000000000am,00000000000000000026,30,0000000000000000018q,0000000000000000001n,11
0000000000000000002m,0000000000000000000r,000000000000000000dm,00000000000000000042,0000000000000000000a,14,000000000000000000dm,000000000000000000el,8
00000000000000000060,0000000000000000002i,00000000000000000162,0000000000000000005t,00000000000000000078,3,00000000000000000162,000000000000000000et,17
00000000000000000042,00000000000000000003,0000000000000000017b,000000000000000000at,0000000000000000005e,27,0000000000000000017b,0000000000000000002n,18
0000000000000000005t,00000000000000000026,000000000000000001ha,0000000000000000000o,00000000000000000099,8,000000000000000001ha,000000000000000000ck,13
0000000000000000000o,0000000000000000000a,000000000000000001gh,00000000000000000028,0000000000000000002t,36,000000000000000001gh,000000000000000000dr,15
00000000000000000028,00000000000000000011,00000000000000000126,0000000000000000001q,0000000000000000009l,1,00000000000000000126,000000000000000000ei,4
0000000000000000001q,0000000000000000001z,000000000000000000s2,0000000000000000009f,0000000000000000003x,13,000000000000000000s2,000000000000000000cn,9
0000000000000000003d,00000000000000000027,000000000000000000im,0000000000000000003d,000000000000000000d2,32,000000000000000000im,000000000000000000cr,2
0000000000000000003b,00000000000000000010,000000000000000000hr,0000000000000000003b,00000000000000000034,28,000000000000000000hr,000000000000000000eh,14
0000000000000000001v,0000000000000000002l,000000000000000001eb,0000000000000000001v,00000000000000000011,0,000000000000000001eb,000000000000000000bx,1
0000000000000000002h,00000000000000000004,000000000000000000x5,0000000000000000002h,0000000000000000008b,6,000000000000000000x5,0000000000000000001j,7
0000000000000000002k,0000000000000000001c,0000000000000000009e,00000000000000000088,00000000000000000090,39,0000000000000000009e,000000000000000000bp,20
0000000000000000003e,00000000000000000025,00000000000000000088,0000000000000000008q,0000000000000000009s,23,00000000000000000088,0000000000000000001m,12
00000000000000000041,0000000000000000002f,00000000000000000082,0000000000000000002k,0000000000000000001z,19,00000000000000000082,000000000000000000dv,10
00000000000000000043,0000000000000000001h,0000000000000000008m,000000000000000000ae,00000000000000000063,38,0000000000000000008m,0000000000000000008u,6
0000000000000000004t,0000000000000000001s,000000000000000000zq,0000000000000000003e,00000000000000000027,11,000000000000000000zq,0000000000000000005g,5
0000000000000000000w,00000000000000000015,000000000000000001wt,00000000000000000041,00000000000000000010,26,000000000000000001wt,0000000000000000001f,3
0000000000000000001n,0000000000000000001l,00000000000000000145,00000000000000000043,0000000000000000003c,9,00000000000000000145,0000000000000000008t,19
0000000000000000002n,0000000000000000000z,000000000000000001iw,000000000000000000dm,0000000000000000002l,5,000000000000000001iw,0000000000000000004q,16
0000000000000000001j,0000000000000000000x,000000000000000000kc,00000000000000000080,000000000000000000b4,37,000000000000000000kc,000000000000000000ao,11
0000000000000000001m,00000000000000000024,000000000000000001qz,000000000000000000bt,0000000000000000008m,4,000000000000000001qz,0000000000000000007j,8
0000000000000000005g,0000000000000000000e,000000000000000001dz,0000000000000000004t,0000000000000000005n,34,000000000000000001dz,000000000000000000fr,17
0000000000000000001f,00000000000000000018,000000000000000000je,000000000000000000cu,0000000000000000006h,2,000000000000000000je,000000000000000000h4,18
0000000000000000004q,0000000000000000000f,000000000000000000w2,0000000000000000000w,00000000000000000004,20,000000000000000000w2,0000000000000000006u,13
0000000000000000006u,0000000000000000001e,0000000000000000017u,000000000000000000cb,0000000000000000002w,18,0000000000000000017u,0000000000000000009i,15
0000000000000000003n,0000000000000000000d,0000000000000000011s,000000000000000000bn,0000000000000000009b,31,0000000000000000011s,0000000000000000003n,4
0000000000000000001r,0000000000000000002e,00000000000000000054,0000000000000000001n,000000000000000000cc,21,00000000000000000054,000000000000000000aj,9
0000000000000000005u,0000000000000000001i,000000000000000000nl,0000000000000000002n,000000000000000000cd,22,000000000000000000nl,0000000000000000001r,2
00000000000000000012,00000000000000000006,0000000000000000001k,000000000000000000ck,000000000000000000d3,15,0000000000000000001k,000000000000000000hh,14
0000000000000000005i,0000000000000000000k,000000000000000001x5,000000000000000000dr,0000000000000000003u,10,000000000000000001x5,0000000000000000005u,1
0000000000000000002v,00000000000000000022,000000000000000000ku,000000000000000000cn,000000000000000000cs,33,000000000000000000ku,000000000000000000bj,7
