trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000002e,000000000000000001cp,000000000000000001cp,000000000000000000q2,73,000000000000000001qv,2,2,2263
00000000000000000062,000000000000000001sm,000000000000000001sm,000000000000000000kp,9,000000000000000008di,0,0,10854
000000000000000000hb,000000000000000000vr,000000000000000000vr,00000000000000000091,114,000000000000000007ad,1,1,9445
0000000000000000001i,000000000000000000bk,000000000000000000bk,000000000000000000eu,50,000000000000000006ir,3,3,8451
000000000000000000az,000000000000000001zs,000000000000000001zs,0000000000000000001l,97,000000000000000007cd,4,4,9517
00000000000000000050,000000000000000001tb,000000000000000001tb,00000000000000000112,155,000000000000000002cl,2,2,3045
000000000000000000hw,000000000000000001bz,000000000000000001bz,000000000000000000ba,154,000000000000000003d3,0,0,4359
000000000000000000go,000000000000000001en,000000000000000001en,000000000000000000et,144,000000000000000001yp,1,1,2545
000000000000000000cx,0000000000000000013l,0000000000000000013l,0000000000000000013m,107,000000000000000003bd,3,3,4297
000000000000000000f1,0000000000000000009t,0000000000000000009t,000000000000000000c2,18,0000000000000000002i,4,4,90
000000000000000000cq,000000000000000000ml,000000000000000000ml,000000000000000000mh,129,000000000000000002in,2,2,3263
00000000000000000006,0000000000000000003z,0000000000000000003z,000000000000000000u4,83,000000000000000008xr,0,0,11583
0000000000000000004c,000000000000000000ek,000000000000000000ek,000000000000000000l9,115,000000000000000002be,1,1,3002
0000000000000000000k,000000000000000000ov,000000000000000000ov,000000000000000000un,22,000000000000000002z2,3,3,3854
000000000000000000eg,000000000000000001g8,000000000000000001g8,000000000000000000n6,71,000000000000000002e3,4,4,3099
000000000000000000b7,000000000000000000nf,000000000000000000nf,000000000000000000v8,67,000000000000000001i3,2,2,1947
000000000000000000as,000000000000000001vk,000000000000000001vk,000000000000000000k0,76,000000000000000004wa,0,0,6346
0000000000000000004j,000000000000000001sx,000000000000000001sx,000000000000000000t6,66,000000000000000008b7,1,1,10771
0000000000000000005m,0000000000000000005v,0000000000000000005v,000000000000000000ct,153,0000000000000000050o,3,3,6504
0000000000000000005r,000000000000000001vu,000000000000000001vu,0000000000000000002h,29,000000000000000000wu,4,4,1182
0000000000000000009d,0000000000000000013o,0000000000000000013o,000000000000000000kq,130,000000000000000000jf,2,2,699
0000000000000000007u,000000000000000000f0,000000000000000000f0,00000000000000000072,82,000000000000000004aq,0,0,5570
0000000000000000007h,000000000000000001f3,000000000000000001f3,000000000000000000pp,89,000000000000000006rq,1,1,8774
00000000000000000068,0000000000000000013r,0000000000000000013r,000000000000000000pw,10,000000000000000000io,3,3,672
00000000000000000022,000000000000000001d2,000000000000000001d2,000000000000000000h4,31,000000000000000008ie,4,4,11030
000000000000000000g7,000000000000000000ej,000000000000000000ej,000000000000000000l7,101,00000000000000000504,2,2,6484
0000000000000000000n,000000000000000000n8,000000000000000000n8,0000000000000000003v,2,000000000000000006lu,0,0,8562
000000000000000000gm,000000000000000001sy,000000000000000001sy,000000000000000000u3,27,000000000000000007nq,1,1,9926
000000000000000000bh,0000000000000000005y,0000000000000000005y,000000000000000000n2,112,000000000000000001k4,3,3,2020
000000000000000000i0,0000000000000000020r,0000000000000000020r,0000000000000000003c,116,000000000000000006r3,4,4,8751
0000000000000000003y,000000000000000000a2,000000000000000000a2,000000000000000000fz,48,000000000000000007zx,2,2,10365
0000000000000000003t,0000000000000000011c,0000000000000000011c,0000000000000000004v,109,000000000000000006db,0,0,8255
000000000000000000ev,000000000000000000vu,000000000000000000vu,0000000000000000008u,74,000000000000000002uj,1,1,3691
000000000000000000c6,000000000000000001ig,000000000000000001ig,000000000000000000j1,13,0000000000000000083u,3,3,10506
00000000000000000081,000000000000000000yy,000000000000000000yy,000000000000000000ar,41,000000000000000005bf,4,4,6891
000000000000000000cj,000000000000000001st,000000000000000001st,000000000000000000g6,32,000000000000000001wn,2,2,2471
000000000000000000hf,000000000000000000kz,000000000000000000kz,000000000000000000q7,149,000000000000000005mv,0,0,7303
0000000000000000004e,0000000000000000022g,0000000000000000022g,0000000000000000007z,158,00000000000000000675,1,1,8033
00000000000000000020,000000000000000001z0,000000000000000001z0,0000000000000000011a,47,0000000000000000069q,3,3,8126
0000000000000000006o,000000000000000000jf,000000000000000000jf,000000000000000000gh,62,0000000000000000044b,4,4,5339
00000000000000000056,000000000000000000xp,000000000000000000xp,000000000000000000fs,145,000000000000000004sb,2,2,6203
000000000000000000h8,00000000000000000166,00000000000000000166,00000000000000000127,17,000000000000000000u1,0,0,1081
000000000000000000ap,000000000000000000cu,000000000000000000cu,000000000000000000tp,30,000000000000000004gp,1,1,5785
000000000000000000ba,0000000000000000011k,0000000000000000011k,000000000000000000vq,160,000000000000000008us,3,3,11476
000000000000000000cy,000000000000000001pt,000000000000000001pt,000000000000000000sa,99,000000000000000000os,4,4,892
00000000000000000008,000000000000000000ww,000000000000000000ww,0000000000000000000k,86,000000000000000008mc,2,2,11172
0000000000000000005s,000000000000000000w8,000000000000000000w8,000000000000000000ws,124,000000000000000002qf,0,0,3543
000000000000000000a3,000000000000000000yg,000000000000000000yg,0000000000000000001h,106,000000000000000007jl,1,1,9777
0000000000000000009x,000000000000000001eh,000000000000000001eh,000000000000000000ou,20,0000000000000000062d,3,3,7861
0000000000000000005l,000000000000000000fd,000000000000000000fd,000000000000000000au,100,000000000000000001s1,4,4,2305
00000000000000000051,0000000000000000020e,0000000000000000020e,0000000000000000002p,92,000000000000000003qi,2,2,4842
0000000000000000007f,000000000000000000fp,000000000000000000fp,000000000000000000fn,152,000000000000000001wd,0,0,2461
0000000000000000007o,000000000000000001bb,000000000000000001bb,000000000000000000ye,12,00000000000000000079,1,1,261
00000000000000000035,000000000000000000bb,000000000000000000bb,0000000000000000011e,35,000000000000000006hd,3,3,8401
000000000000000000ag,000000000000000000lq,000000000000000000lq,000000000000000000vd,43,000000000000000007n5,4,4,9905
000000000000000000hn,0000000000000000006m,0000000000000000006m,000000000000000000ja,84,000000000000000000yb,2,2,1235
000000000000000000a6,0000000000000000002i,0000000000000000002i,000000000000000000pi,141,000000000000000007bz,0,0,9503
000000000000000000c3,000000000000000000wt,000000000000000000wt,0000000000000000013s,133,000000000000000006wc,1,1,8940
0000000000000000005v,00000000000000000215,00000000000000000215,0000000000000000010a,46,000000000000000006y5,3,3,9005
000000000000000000c9,000000000000000001cr,000000000000000001cr,000000000000000000t7,151,000000000000000001wz,4,4,2483
000000000000000000a7,000000000000000001nv,000000000000000001nv,000000000000000000o0,40,000000000000000000o4,2,2,868
000000000000000000ct,000000000000000001np,000000000000000001np,000000000000000000q5,6,000000000000000007r6,0,0,10050
0000000000000000007e,000000000000000000kg,000000000000000000kg,000000000000000000g3,131,000000000000000006vh,1,1,8909
0000000000000000005y,00000000000000000068,00000000000000000068,000000000000000000z0,98,0000000000000000061d,3,3,7825
000000000000000000ef,0000000000000000005b,0000000000000000005b,000000000000000000sq,57,000000000000000001g8,4,4,1880
000000000000000000ah,000000000000000000z2,000000000000000000z2,000000000000000000qs,19,000000000000000006t9,2,2,8829
000000000000000000g8,00000000000000000203,00000000000000000203,000000000000000000lt,61,00000000000000000478,0,0,5444
0000000000000000001d,000000000000000000pg,000000000000000000pg,000000000000000000iq,156,000000000000000007sb,1,1,10091
0000000000000000007d,000000000000000000bu,000000000000000000bu,00000000000000000045,3,000000000000000006ox,3,3,8673
000000000000000000f7,000000000000000001fy,000000000000000001fy,0000000000000000001t,53,000000000000000007z3,4,4,10335
0000000000000000002o,00000000000000000071,00000000000000000071,00000000000000000089,70,000000000000000000rn,2,2,995
000000000000000000da,00000000000000000025,00000000000000000025,000000000000000000lw,95,000000000000000001y4,0,0,2524
0000000000000000008w,000000000000000001cw,000000000000000001cw,000000000000000000uu,147,000000000000000008bq,1,1,10790
0000000000000000006w,000000000000000001r8,000000000000000001r8,000000000000000000xk,25,000000000000000008ke,3,3,11102
000000000000000000ay,000000000000000001cy,000000000000000001cy,000000000000000000xz,81,000000000000000004iq,4,4,5858
0000000000000000004a,0000000000000000000f,0000000000000000000f,000000000000000000ty,63,000000000000000003qy,2,2,4858
0000000000000000004x,000000000000000000ol,000000000000000000ol,000000000000000000ak,122,000000000000000003aw,0,0,4280
000000000000000000fq,000000000000000001ok,000000000000000001ok,00000000000000000049,120,0000000000000000040m,1,1,5206
000000000000000000ge,000000000000000000dk,000000000000000000dk,000000000000000000rz,68,0000000000000000089x,3,3,10725
0000000000000000005p,000000000000000000gt,000000000000000000gt,000000000000000000p4,90,0000000000000000048o,4,4,5496
0000000000000000007x,000000000000000001qf,000000000000000001qf,000000000000000000ro,93,000000000000000002mt,2,2,3413
0000000000000000009n,000000000000000001wy,000000000000000001wy,000000000000000000hq,123,000000000000000008jb,0,0,11063
000000000000000000dg,000000000000000001kb,000000000000000001kb,00000000000000000040,146,000000000000000008ns,1,1,11224
000000000000000000d8,000000000000000000t8,000000000000000000t8,000000000000000000pe,148,0000000000000000020p,3,3,2617
0000000000000000007g,000000000000000001ka,000000000000000001ka,000000000000000000j6,33,000000000000000003aa,4,4,4258
000000000000000000fh,000000000000000000fq,000000000000000000fq,000000000000000000iy,60,0000000000000000058u,2,2,6798
0000000000000000009w,000000000000000000dw,000000000000000000dw,0000000000000000005u,96,000000000000000004q9,0,0,6129
0000000000000000004v,000000000000000001ug,000000000000000001ug,000000000000000000dv,56,0000000000000000086o,1,1,10608
000000000000000000ea,000000000000000000sm,000000000000000000sm,000000000000000000mu,59,000000000000000004mb,3,3,5987
0000000000000000006v,000000000000000000k8,000000000000000000k8,0000000000000000013x,52,0000000000000000075q,4,4,9278
000000000000000000a8,000000000000000001ul,000000000000000001ul,00000000000000000055,132,000000000000000001h8,2,2,1916
000000000000000000dj,0000000000000000010t,0000000000000000010t,000000000000000000p8,64,00000000000000000422,0,0,5258
000000000000000000fe,000000000000000001sw,000000000000000001sw,000000000000000000rm,39,000000000000000004xv,1,1,6403
0000000000000000007q,0000000000000000001z,0000000000000000001z,000000000000000000b5,104,0000000000000000052u,3,3,6582
0000000000000000004l,000000000000000001bi,000000000000000001bi,000000000000000000yb,8,0000000000000000009y,4,4,358
00000000000000000072,000000000000000000ms,000000000000000000ms,000000000000000000lf,23,000000000000000004g2,2,2,5762
000000000000000000fa,000000000000000001vd,000000000000000001vd,0000000000000000004m,69,000000000000000007hz,0,0,9719
0000000000000000004u,000000000000000001od,000000000000000001od,000000000000000000tw,26,000000000000000005ou,1,1,7374
000000000000000000dk,000000000000000000tu,000000000000000000tu,0000000000000000000o,85,000000000000000008kv,3,3,11119
000000000000000000g4,000000000000000001qo,000000000000000001qo,0000000000000000013c,44,000000000000000006a1,4,4,8137
000000000000000000gc,000000000000000000ph,000000000000000000ph,000000000000000000nm,110,000000000000000000vp,2,2,1141
00000000000000000049,000000000000000000mb,000000000000000000mb,00000000000000000037,28,000000000000000000nl,0,0,849
000000000000000000e6,000000000000000000pt,000000000000000000pt,0000000000000000000z,91,0000000000000000047g,1,1,5452
0000000000000000003z,00000000000000000184,00000000000000000184,000000000000000000qw,4,000000000000000003iz,3,3,4571
000000000000000000hd,000000000000000000i0,000000000000000000i0,000000000000000000d0,79,000000000000000004qt,4,4,6149
0000000000000000002y,000000000000000001xf,000000000000000001xf,0000000000000000003t,11,0000000000000000051d,2,2,6529
0000000000000000000h,000000000000000000q9,000000000000000000q9,0000000000000000012q,102,000000000000000005h7,0,0,7099
000000000000000000ca,000000000000000000qa,000000000000000000qa,000000000000000000xb,142,000000000000000006f0,1,1,8316
000000000000000000ax,000000000000000000k3,000000000000000000k3,000000000000000000j8,113,000000000000000002se,3,3,3614
0000000000000000003k,00000000000000000211,00000000000000000211,000000000000000000m8,38,000000000000000003xw,4,4,5108
0000000000000000008d,0000000000000000014n,0000000000000000014n,000000000000000000y7,72,000000000000000004wh,2,2,6353
00000000000000000059,000000000000000001tc,000000000000000001tc,0000000000000000010g,80,000000000000000007gp,0,0,9673
000000000000000000hi,00000000000000000182,00000000000000000182,0000000000000000007n,37,000000000000000005di,1,1,6966
0000000000000000006k,000000000000000000z3,000000000000000000z3,000000000000000000mq,121,000000000000000004yo,3,3,6432
0000000000000000002a,000000000000000001py,000000000000000001py,0000000000000000009z,94,000000000000000006b3,4,4,8175
00000000000000000036,00000000000000000153,00000000000000000153,000000000000000000wf,5,000000000000000003v4,2,2,5008
000000000000000000ak,000000000000000000gf,000000000000000000gf,000000000000000000cj,105,000000000000000008m6,0,0,11166
000000000000000000gi,000000000000000000p6,000000000000000000p6,000000000000000000vl,139,000000000000000001m3,1,1,2091
0000000000000000008l,0000000000000000017x,0000000000000000017x,00000000000000000004,134,000000000000000004mv,3,3,6007
0000000000000000000l,00000000000000000195,00000000000000000195,0000000000000000006k,108,0000000000000000027s,4,4,2872
000000000000000000f6,00000000000000000226,00000000000000000226,000000000000000000q6,49,000000000000000001ji,2,2,1998
0000000000000000001y,000000000000000001tq,000000000000000001tq,00000000000000000026,161,000000000000000005oi,0,0,7362
